,Unnamed: 0,ID,age,gender,marital_status,highest_education,land_ownership,title_deed,own_phone,salaries_wages,selling_produce,selling_services,piece_job,rental_income,interest_earned,pension,social_grant,pocket_money,someone_pays,other,employer_for_employed,what_you_sell,service_you_provide,sent_money_in_12_months,when_last_send_money,recieved_money_in_12_months,when_last_recieve_money,how_often_purchase_mobilemoney,how_often_pay_bills_with_mm,literacy_Kiswhahili,literacy_english,Latitude,Longitude,mobile_money,savings,borrowing,insurance,mobile_money_classification,income,my_class,age_group
2294,2294,2918,30,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-4.77402823,34.91748926,0,1,1,0,1,1,no_mm,young adult
2295,2295,7814,34,male,married,Some primary,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-1.58495149,30.8935597,0,1,1,0,1,1,no_mm,young adult
2296,2296,5295,41,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Less than monthly,-1,1,4,-9.05741141,33.28771239,1,1,0,0,3,1,mm_plus,middle age
2297,2297,3917,40,female,married,No formal education,1,land_owner,2,0,0,0,0,1,0,0,0,1,0,0,-1,-1,-1,2,-1,1,2,Never,-1,4,4,-3.83055987,33.29128484,1,0,0,0,2,2,mm_only,middle age
2298,2298,6130,19,female,married,Primary completed,3,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,4,1,3,Less than monthly,-1,1,4,-3.46197217,35.69868141,1,0,0,0,2,1,mm_only,youth
2299,2299,9409,75,male,married,Some primary,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.12816441,39.20789923,0,0,0,0,0,1,no_mm,senior
2300,2300,7569,65,female,divorced,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,4,Less than monthly,5,1,4,-3.47826484,37.57770906,1,1,1,0,3,1,mm_plus,senior
2301,2301,3713,17,male,single,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-5.04216378,32.81342009,1,0,0,0,2,1,mm_only,teenager
2302,2302,6747,36,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Monthly,4,1,2,-4.18581325,34.24530086,1,0,1,0,3,1,mm_plus,middle age
2303,2303,3638,22,male,married,Some secondary,5,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,Less than monthly,-1,1,1,-4.19910303,30.4905773,1,1,0,0,3,2,mm_plus,youth
2304,2304,1003,20,male,single,University or other higher education,5,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Daily,-1,1,1,-4.87588637,34.63679544,1,1,0,0,3,1,mm_plus,youth
2305,2305,2457,43,female,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,Never,-1,1,4,-4.4354672,34.87067365,1,1,0,0,3,1,mm_plus,middle age
2306,2306,5440,18,male,single,Some primary,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,4,4,-4.40964768,34.77309446,0,1,0,0,1,2,no_mm,teenager
2307,2307,4008,57,female,widowed,No formal education,1,land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.44692147,37.43408982,0,0,0,0,0,2,no_mm,middle age
2308,2308,6429,23,female,married,Some secondary,2,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,1,1,-2.57575616,36.77406721,1,1,1,0,3,2,mm_plus,youth
2309,2309,5332,19,female,single,University or other higher education,3,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-1.08865052,31.80475337,0,1,1,1,1,2,no_mm,youth
2310,2310,4308,42,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Less than monthly,-1,2,4,-5.02087937,38.706378,1,0,1,1,3,1,mm_plus,middle age
2311,2311,8147,18,female,single,Primary completed,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-8.17188409,36.33536113,0,1,0,0,1,1,no_mm,teenager
2312,2312,3426,19,male,single,Some secondary,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,4,Less than monthly,-1,1,1,-4.28183347,35.55610057,1,0,1,0,3,2,mm_plus,youth
2313,2313,6285,33,female,married,Primary completed,2,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,6,Less than monthly,4,1,5,-3.33844379,36.82905817,1,1,1,0,3,2,mm_plus,young adult
2314,2314,4335,45,female,married,No formal education,3,not_land_owner,2,0,1,0,1,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-5.98845827,37.75491248,0,1,1,0,1,3,no_mm,middle age
2315,2315,7925,38,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Less than monthly,-1,1,1,-8.78827999,35.15072989,1,1,0,0,3,2,mm_plus,middle age
2316,2316,7689,25,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.39010116,31.36502483,0,0,0,0,0,1,no_mm,youth
2317,2317,7830,58,female,single,University or other higher education,5,land_owner,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,4,2,-1,Weekly,-1,1,1,-2.74678121,33.23086988,1,1,1,1,3,1,mm_plus,middle age
2318,2318,2369,30,male,married,University or other higher education,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,1,1,1,-6.22667416,39.24023615,0,0,0,0,0,1,no_mm,young adult
2319,2319,4314,100,male,married,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,2,4,-5.029515,38.69536857,0,0,0,0,0,1,no_mm,senior
2320,2320,665,61,female,widowed,Primary completed,1,land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,-1,Never,-1,1,3,-4.2102277,35.76518642,1,0,0,0,2,1,mm_only,senior
2321,2321,3516,40,male,married,Primary completed,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-6.6261273,37.51913145,0,1,0,0,1,2,no_mm,middle age
2322,2322,9057,31,female,married,No formal education,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.99944602,35.84875286,0,0,0,0,0,1,no_mm,young adult
2323,2323,2693,25,male,married,Primary completed,1,not_land_owner,2,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,2,-1,1,3,Never,-1,1,2,-8.21778964,31.68495398,0,1,0,0,1,2,no_mm,youth
2324,2324,4605,31,male,married,Primary completed,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,3,Monthly,-1,1,4,-4.93187305,34.94236212,1,1,1,1,3,2,mm_plus,young adult
2325,2325,802,22,female,single,University or other higher education,4,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,1,1,1,Less than monthly,1,1,1,-6.07937336,36.6492309,1,1,0,0,3,1,mm_plus,youth
2326,2326,707,38,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,3,1,4,Less than monthly,4,1,1,-7.77947781,35.67066083,1,1,1,0,3,1,mm_plus,middle age
2327,2327,3549,36,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,2,-3.56338246,36.9472134,1,1,1,0,3,1,mm_plus,middle age
2328,2328,8582,55,male,married,Primary completed,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,2,-8.29679629,34.90609063,1,0,1,0,3,2,mm_plus,middle age
2329,2329,4470,74,male,married,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.84838689,34.82302266,0,0,0,0,0,2,no_mm,senior
2330,2330,9395,39,female,married,No formal education,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,4,4,-2.84125789,35.51343247,0,0,1,0,1,1,no_mm,middle age
2331,2331,8695,24,female,married,University or other higher education,5,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-3.28120235,32.98756257,0,1,1,0,1,2,no_mm,youth
2332,2332,3017,27,male,married,Primary completed,5,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,5,Less than monthly,-1,1,1,-10.18149444,38.9426731,1,1,1,0,3,2,mm_plus,young adult
2333,2333,9160,21,female,single,Some secondary,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,Never,1,1,1,-4.26882434,38.05358359,1,1,1,0,3,1,mm_plus,youth
2334,2334,5126,36,female,divorced,Some primary,1,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-10.94259925,39.24223333,0,0,0,0,0,1,no_mm,middle age
2335,2335,4767,47,male,married,Some primary,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,4,-1,2,-1,2,-1,Never,-1,1,1,-5.77912258,39.30257358,0,0,1,0,1,2,no_mm,middle age
2336,2336,7901,26,female,divorced,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,1,-10.737770800000002,38.80795761,1,0,0,0,2,2,mm_only,young adult
2337,2337,1827,25,female,married,University or other higher education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-4.91646574,34.67373112,0,0,0,0,0,1,no_mm,youth
2338,2338,9001,45,female,married,No formal education,1,not_land_owner,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,5,Never,-1,4,4,-6.30067481,35.50063199,1,0,1,0,3,2,mm_plus,middle age
2339,2339,2295,45,male,married,Primary completed,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.31707019,32.77234251,0,1,0,0,1,1,no_mm,middle age
2340,2340,547,56,female,widowed,Some secondary,1,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Monthly,-1,1,1,-6.15243165,39.2236325,1,0,1,0,3,1,mm_plus,middle age
2341,2341,8539,62,male,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-8.60505357,39.2601827,0,0,0,0,0,1,no_mm,senior
2342,2342,5033,69,female,widowed,No formal education,5,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-9.33209848,33.70054389,0,0,0,0,0,1,no_mm,senior
2343,2343,7231,26,female,married,No formal education,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,1,4,-2.92976153,36.22739797,0,1,1,0,1,1,no_mm,young adult
2344,2344,2858,36,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,6,Monthly,1,1,3,-6.92338012,37.77177537,1,1,1,1,3,1,mm_plus,middle age
2345,2345,8857,31,female,married,Some primary,4,land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,5,Less than monthly,5,1,5,-6.92323177,39.25726241,1,0,1,0,3,1,mm_plus,young adult
2346,2346,6810,58,female,married,No formal education,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-9.94802419,37.90625638,0,0,0,0,0,1,no_mm,middle age
2347,2347,282,52,female,widowed,No formal education,1,land_owner,1,0,1,0,0,1,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Never,-1,4,4,-2.49032475,32.9119984,0,0,0,0,0,2,no_mm,middle age
2348,2348,2258,64,male,married,University or other higher education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,Never,1,1,1,-6.22738797,39.24078275,0,0,0,0,0,1,no_mm,senior
2349,2349,247,34,male,married,Primary completed,4,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,10,-1,1,3,2,-1,Daily,4,1,1,-2.54096197,32.912774199999994,1,1,0,0,3,2,mm_plus,young adult
2350,2350,6404,42,male,married,Primary completed,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,8,-1,2,-1,1,4,Never,-1,1,4,-5.58820702,38.26387566,1,0,1,0,3,2,mm_plus,middle age
2351,2351,4814,50,female,divorced,Primary completed,1,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,2,4,-7.84635538,31.43901717,0,0,0,0,0,1,no_mm,middle age
2352,2352,7237,26,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-10.71700276,38.77125079,1,0,0,0,2,1,mm_only,young adult
2353,2353,6243,21,female,married,Primary completed,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-5.49035414,29.78235383,1,1,0,0,3,1,mm_plus,youth
2354,2354,4394,34,female,married,No formal education,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,Never,-1,4,4,-3.2923618,32.23031711,0,1,1,0,1,2,no_mm,young adult
2355,2355,5874,40,female,married,Primary completed,1,land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-3.74945065,32.85053487,0,1,0,0,1,3,no_mm,middle age
2356,2356,4438,46,female,married,Primary completed,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,5,5,-6.30122745,35.88024396,0,1,1,0,1,1,no_mm,middle age
2357,2357,818,29,male,single,Don’t know,5,land_owner,1,1,1,0,0,0,0,0,0,0,0,0,1,6,-1,1,2,1,2,Monthly,1,1,1,-2.80181398,33.99175908,1,1,0,1,3,2,mm_plus,young adult
2358,2358,8051,22,female,single,University or other higher education,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,1,Monthly,-1,1,1,-10.51122428,38.9968783,1,1,1,0,3,1,mm_plus,youth
2359,2359,9207,35,female,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,6,1,5,Never,1,1,4,-4.26884645,38.05023017,1,1,1,0,3,1,mm_plus,young adult
2360,2360,2178,40,female,married,No formal education,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.9945179999999985,31.7943063,0,0,0,0,0,2,no_mm,middle age
2361,2361,4550,19,female,married,No formal education,4,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.46772252,32.15756634,0,0,0,0,0,1,no_mm,youth
2362,2362,3588,65,female,widowed,No formal education,1,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,2,-7.49806639,36.46825169,0,0,0,0,0,1,no_mm,senior
2363,2363,5719,48,female,married,Primary completed,2,land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-11.20817884,34.97160206,0,1,1,0,1,1,no_mm,middle age
2364,2364,1749,25,female,married,Primary completed,1,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.07971367,34.80919532,0,1,1,0,1,1,no_mm,youth
2365,2365,421,70,female,widowed,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-5.17321958,38.46609062,0,0,0,0,0,1,no_mm,senior
2366,2366,5749,34,female,widowed,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-1.37875952,34.62302102,0,1,1,0,1,3,no_mm,young adult
2367,2367,1463,38,male,married,Some primary,1,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,6,1,-1,2,-1,1,3,Never,-1,1,4,-5.88434721,36.4460852,1,0,1,0,3,2,mm_plus,middle age
2368,2368,4549,36,male,married,No formal education,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,Never,-1,4,4,-8.46053269,32.15881385,1,1,0,0,3,2,mm_plus,middle age
2369,2369,36,26,female,married,University or other higher education,4,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,1,2,Less than monthly,-1,1,1,-6.69976668,39.1878291,1,0,0,1,3,1,mm_plus,young adult
2370,2370,8861,34,male,married,University or other higher education,2,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4,1,3,1,1,Daily,5,1,1,-3.54548419,36.98615232,1,1,0,0,3,1,mm_plus,young adult
2371,2371,5559,41,female,married,No formal education,5,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,5,-1,2,-1,1,6,Less than monthly,-1,4,4,-5.61891581,32.74554588,1,1,1,0,3,2,mm_plus,middle age
2372,2372,1792,68,male,married,Some primary,1,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,3,-1,2,-1,1,4,Never,-1,1,4,-4.84859894,34.82812124,0,0,1,0,1,3,no_mm,senior
2373,2373,488,33,female,married,Don’t know,4,land_owner,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,3,1,3,Less than monthly,4,1,1,-6.79110989,39.14621351,1,1,1,1,3,1,mm_plus,young adult
2374,2374,1012,23,female,married,University or other higher education,4,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,3,1,4,Less than monthly,4,1,4,-6.77344207,37.75377892,1,0,1,0,3,1,mm_plus,youth
2375,2375,521,22,female,single,Primary completed,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,2,Monthly,-1,1,2,-7.72476771,35.71993411,1,0,0,0,2,1,mm_only,youth
2376,2376,3904,27,female,married,Don’t know,4,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,3,1,2,Less than monthly,5,1,1,-9.00073349,32.8113962,1,1,0,1,3,2,mm_plus,young adult
2377,2377,9259,62,female,widowed,Don’t know,1,land_owner,1,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,1,2,1,2,Monthly,5,1,1,-6.75990306,39.12667704,1,0,0,1,3,2,mm_plus,senior
2378,2378,9229,39,female,married,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-1.86464415,33.86877976,0,1,1,0,1,1,no_mm,middle age
2379,2379,5369,23,female,married,Primary completed,4,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,4,1,2,Never,1,1,4,-2.84548117,33.08504537,1,0,1,0,3,1,mm_plus,youth
2380,2380,6543,48,female,widowed,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Less than monthly,-1,1,4,-7.11428247,31.22826582,1,0,0,1,3,2,mm_plus,middle age
2381,2381,4401,25,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,4,Less than monthly,-1,4,4,-11.01718781,34.88400249,1,1,1,0,3,2,mm_plus,youth
2382,2382,2551,29,male,married,University or other higher education,1,not_land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,4,1,4,1,3,Never,-1,1,1,-7.28744135,36.06037033,1,1,1,1,3,2,mm_plus,young adult
2383,2383,8129,25,female,married,University or other higher education,5,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,2,1,2,Monthly,4,1,1,-5.02251547,32.81919433,1,1,1,0,3,1,mm_plus,youth
2384,2384,1823,40,female,divorced,Primary completed,4,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,4,2,-1,Never,-1,1,5,-8.77510714,33.64466972,1,1,1,0,3,1,mm_plus,middle age
2385,2385,4926,18,male,single,Primary completed,5,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,Less than monthly,5,1,4,-3.21642397,37.25917791,1,0,0,0,2,1,mm_only,teenager
2386,2386,176,29,female,married,Don’t know,5,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,2,-1,2,-1,Less than monthly,5,1,1,-6.88534011,39.15525168,1,1,0,0,3,1,mm_plus,young adult
2387,2387,2260,22,female,married,University or other higher education,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,1,4,Monthly,-1,1,1,-3.33282795,36.64141834,1,1,1,1,3,1,mm_plus,youth
2388,2388,7677,55,female,married,No formal education,1,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.30994452,30.63525778,0,0,0,0,0,3,no_mm,middle age
2389,2389,9204,52,female,widowed,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-2.04397717,33.84528999,1,1,1,0,3,1,mm_plus,middle age
2390,2390,8056,76,female,married,Primary completed,3,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,1,Never,-1,1,4,-10.51178899,38.99269355,1,0,0,0,2,1,mm_only,senior
2391,2391,8139,37,male,married,Primary completed,4,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,4,-1,1,3,1,5,Never,-1,1,1,-3.69312947,37.42714884,1,1,0,0,3,2,mm_plus,middle age
2392,2392,9280,27,male,married,University or other higher education,3,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,3,2,-1,Never,-1,1,1,-6.86770347,39.28416721,1,1,1,0,3,1,mm_plus,young adult
2393,2393,3749,53,male,married,Primary completed,1,land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-6.16344037,36.02291689,1,1,1,0,3,2,mm_plus,middle age
2394,2394,735,24,female,married,Primary completed,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,1,1,Less than monthly,1,1,4,-2.87735657,32.24718230000001,1,1,1,0,3,1,mm_plus,youth
2395,2395,4014,50,female,married,Some primary,2,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,4,Never,-1,1,4,-1.3691106000000002,34.08744725,1,1,0,0,3,1,mm_plus,middle age
2396,2396,7528,63,male,married,Primary completed,1,land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-6.21060217,34.83527677,0,0,0,1,1,2,no_mm,senior
2397,2397,3065,16,female,single,Some secondary,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,1,1,1,-6.18484188,39.20872684,0,0,0,0,0,1,no_mm,teenager
2398,2398,4292,51,female,divorced,No formal education,1,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.73262802,39.51362267,0,1,0,0,1,1,no_mm,middle age
2399,2399,7176,33,female,married,Some secondary,1,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,5,-4.98413166,39.8327296,0,0,0,0,0,1,no_mm,young adult
2400,2400,228,26,female,single,University or other higher education,5,land_owner,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,2,-1,1,1,Weekly,4,1,1,-6.8885288000000005,39.16085739,1,1,1,1,3,1,mm_plus,young adult
2401,2401,8409,54,female,married,No formal education,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.7681128,31.84189637,0,0,0,0,0,2,no_mm,middle age
2402,2402,3826,30,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.00041986,32.81158483,1,0,0,0,2,1,mm_only,young adult
2403,2403,8322,90,female,widowed,No formal education,5,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-8.25585899,35.09253998,0,0,0,1,1,1,no_mm,senior
2404,2404,8685,24,female,married,Don’t know,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,6,1,1,Never,-1,1,1,-6.88066466,39.24542773,1,1,0,0,3,1,mm_plus,youth
2405,2405,5622,60,male,married,Some primary,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-9.43477339,33.94877109,0,1,0,0,1,1,no_mm,middle age
2406,2406,7560,38,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,6,-1,1,6,1,3,Never,-1,1,4,-2.03469964,33.02637634,1,1,0,0,3,2,mm_plus,middle age
2407,2407,6550,67,female,married,Some primary,1,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,6,Never,-1,1,4,-1.23201886,30.94881885,1,0,1,0,3,1,mm_plus,senior
2408,2408,7197,30,male,married,Primary completed,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,7,-1,1,3,2,-1,Never,-1,1,4,-4.56691632,35.6582544,1,0,0,0,2,2,mm_only,young adult
2409,2409,3397,51,female,married,Primary completed,1,land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,2,Never,-1,1,4,-6.12328251,38.40802792,1,1,1,0,3,1,mm_plus,middle age
2410,2410,7107,32,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.44242357,36.05886505,0,1,1,1,1,1,no_mm,young adult
2411,2411,889,41,female,widowed,Some primary,3,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,2,-1,Never,-1,4,4,-10.28124267,40.19089025,0,1,0,0,1,1,no_mm,middle age
